Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,nominal_length,Organism,Platform,ReleaseDate,Run_ID,sample_acc,Sample Name,SRA Study
SRR8360549,WGS,302,6136433734,PRJNA502440,SAMN10351047,Metagenome or environmental,2856558979,JGI,2016-11-02,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171241,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYYA,PAIRED,other,METAGENOMIC,6136,2724,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12197,SRS4178864,Gp0272197,SRP174090
SRR8361099,WGS,302,6613959758,PRJNA502416,SAMN10350895,Metagenome or environmental,3097802606,JGI,2016-10-05,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171611,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYYG,PAIRED,other,METAGENOMIC,6613,2954,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12197,SRS4179233,Gp0266615,SRP174104
SRR8361100,WGS,302,9179809138,PRJNA502418,SAMN10350894,Metagenome or environmental,4261599589,JGI,2016-09-27,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171612,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAB,PAIRED,other,METAGENOMIC,9179,4064,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179234,Gp0266624,SRP174105
SRR8361101,WGS,302,8308168886,PRJNA502441,SAMN10351042,Metagenome or environmental,3649853774,JGI,2016-10-20,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5171613,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYYS,PAIRED,other,METAGENOMIC,8308,3480,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12213,SRS4179235,Gp0272200,SRP174106
SRR8361102,WGS,302,8943864994,PRJNA502417,SAMN10351036,Metagenome or environmental,4040167677,JGI,2016-09-28,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5171614,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYYO,PAIRED,other,METAGENOMIC,8943,3853,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12197,SRS4179236,Gp0266617,SRP174107
SRR8361103,WGS,302,7480494700,PRJNA502415,SAMN10351090,Metagenome or environmental,3500383767,JGI,2016-11-06,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171615,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGXZY,PAIRED,other,METAGENOMIC,7480,3338,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179237,Gp0266611,SRP174108
SRR8361104,WGS,302,8952643228,PRJNA502442,SAMN10351356,Metagenome or environmental,4267902373,JGI,2016-10-03,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5171616,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAC,PAIRED,other,METAGENOMIC,8952,4070,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179238,Gp0272204,SRP174109
SRR8361349,WGS,302,7899520304,PRJNA502419,SAMN10351174,Metagenome or environmental,3604452580,JGI,2016-10-18,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171861,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAG,PAIRED,other,METAGENOMIC,7899,3437,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179483,Gp0266629,SRP174111
SRR8361350,WGS,302,6003670004,PRJNA502420,SAMN10351052,Metagenome or environmental,2912085585,JGI,2016-11-13,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171862,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAH,PAIRED,other,METAGENOMIC,6003,2777,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179484,Gp0266630,SRP174112
SRR8361352,WGS,302,10237618498,PRJNA502421,SAMN10351091,Metagenome or environmental,4764606670,JGI,2016-09-29,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5171864,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAO,PAIRED,other,METAGENOMIC,10237,4543,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179486,Gp0266632,SRP174114
SRR8361371,WGS,302,9803128682,PRJNA502422,SAMN10351092,Metagenome or environmental,4592690112,JGI,2016-11-08,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5171877,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAP,PAIRED,other,METAGENOMIC,9803,4379,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179498,Gp0266633,SRP174115
SRR8361516,WGS,302,8327099756,PRJNA502426,SAMN10351049,Metagenome or environmental,3777391407,JGI,2016-10-31,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5172022,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAY,PAIRED,other,METAGENOMIC,8327,3602,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12274,SRS4179640,Gp0266639,SRP174118
SRR8361517,WGS,302,7531245498,PRJNA502425,SAMN10351050,Metagenome or environmental,3584107694,JGI,2016-11-12,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5172023,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAX,PAIRED,other,METAGENOMIC,7531,3418,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12274,SRS4179641,Gp0266638,SRP174119
SRR8361526,WGS,302,8240164526,PRJNA502423,SAMN10351051,Metagenome or environmental,3820845074,JGI,2016-11-06,public,sra,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5172032,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAT,PAIRED,other,METAGENOMIC,8240,3643,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179650,Gp0266635,SRP174120
SRR8361527,WGS,302,10007475472,PRJNA502424,SAMN10351093,Metagenome or environmental,4802504189,JGI,2016-11-04,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5172033,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAU,PAIRED,other,METAGENOMIC,10007,4580,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4179651,Gp0266636,SRP174121
SRR8361533,WGS,302,38554088892,PRJNA502427,SAMN10351067,Metagenome or environmental,18463208782,JGI,2016-09-26,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5172039,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGWAP,PAIRED,other,METAGENOMIC,38554,17607,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12197,SRS4179657,Gp0266664,SRP174125
SRR7599849,WGS,302,7636600916,PRJNA467737,SAMN09201681,Metagenome or environmental,3463521843,JGI,2016-11-13,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4464845,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXH,PAIRED,other,METAGENOMIC,7636,3303,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3596957,Gp0266623,SRP155292
SRR7600353,WGS,302,7671333030,PRJNA468212,SAMN09201603,Metagenome or environmental,3521646070,JGI,2016-11-08,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4465349,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXN,PAIRED,other,METAGENOMIC,7671,3358,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3596961,Gp0272202,SRP155294
SRR7600393,WGS,302,8361881096,PRJNA467738,SAMN09201847,Metagenome or environmental,4110535949,JGI,2016-09-30,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4465389,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXO,PAIRED,other,METAGENOMIC,8361,3920,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3597001,Gp0266625,SRP155297
SRR7600394,WGS,302,6945518612,PRJNA467739,SAMN09201682,Metagenome or environmental,3149686027,JGI,2016-11-03,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4465390,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXP,PAIRED,other,METAGENOMIC,6945,3003,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3597002,Gp0266626,SRP155298
SRR7600395,WGS,302,7398835108,PRJNA468213,SAMN09201602,Metagenome or environmental,3520842726,JGI,2016-10-21,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4465391,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXS,PAIRED,other,METAGENOMIC,7398,3357,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3597003,Gp0272203,SRP155299
SRR7600453,WGS,302,7977827394,PRJNA467741,SAMN09201450,Metagenome or environmental,3806919137,JGI,2016-10-31,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX4465449,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXU,PAIRED,other,METAGENOMIC,7977,3630,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3597061,Gp0266628,SRP155306
SRR7600454,WGS,302,7252908708,PRJNA467740,SAMN09201846,Metagenome or environmental,3307963034,JGI,2016-10-25,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4465450,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXT,PAIRED,other,METAGENOMIC,7252,3154,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3597062,Gp0266627,SRP155307
SRR7600455,WGS,302,5968743100,PRJNA467742,SAMN09201449,Metagenome or environmental,2833709100,JGI,2016-10-17,public,sra,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4465451,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAN,PAIRED,other,METAGENOMIC,5968,2702,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12247,SRS3597063,Gp0266631,SRP155308
SRR7601174,WGS,302,8189482886,PRJNA468214,SAMN09202493,Metagenome or environmental,3837533142,JGI,2016-11-11,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4466170,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYXW,PAIRED,other,METAGENOMIC,8189,3659,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12185,SRS3597253,Gp0272205,SRP155314
SRR7601261,WGS,302,4883065180,PRJNA467743,SAMN09201683,Metagenome or environmental,2321624584,JGI,2016-11-09,public,sra,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4466257,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAS,PAIRED,other,METAGENOMIC,4883,2214,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12247,SRS3597331,Gp0266634,SRP155320
SRR7601262,WGS,302,8505201538,PRJNA467744,SAMN09201444,Metagenome or environmental,3726003213,JGI,2016-10-21,public,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4466258,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYAW,PAIRED,other,METAGENOMIC,8505,3553,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12274,SRS3597332,Gp0266637,SRP155321
SRR7601383,WGS,302,7880205894,PRJNA467745,SAMN09201274,Metagenome or environmental,3481702603,JGI,2016-10-28,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4466379,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYYY,PAIRED,other,METAGENOMIC,7880,3320,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3597445,Gp0266640,SRP155334
SRR7601694,WGS,302,8133342596,PRJNA467746,SAMN09202070,Metagenome or environmental,3511863572,JGI,2016-10-24,public,sra,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4466676,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYYZ,PAIRED,other,METAGENOMIC,8133,3349,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3597739,Gp0266641,SRP155339
SRR7601699,WGS,302,8079854168,PRJNA467747,SAMN09202071,Metagenome or environmental,3712923963,JGI,2016-10-05,public,sra,"gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4466681,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZA,PAIRED,other,METAGENOMIC,8079,3540,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3597744,Gp0266642,SRP155340
SRR7607748,WGS,302,4930952112,PRJNA467749,SAMN09202072,Metagenome or environmental,2273235009,JGI,2016-10-03,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4472677,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZC,PAIRED,other,METAGENOMIC,4930,2167,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12197,SRS3598069,Gp0266644,SRP155353
SRR7607755,WGS,302,6290782310,PRJNA467748,SAMN09201541,Metagenome or environmental,2564462857,JGI,2016-11-02,public,sra,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4472684,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZB,PAIRED,other,METAGENOMIC,6290,2445,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3598076,Gp0266643,SRP155355
SRR7607757,WGS,302,6280811478,PRJNA467750,SAMN09201540,Metagenome or environmental,2576907049,JGI,2016-11-15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4472686,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZG,PAIRED,other,METAGENOMIC,6280,2457,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3598077,Gp0266645,SRP155356
SRR7608008,WGS,302,5858217744,PRJNA467751,SAMN09202073,Metagenome or environmental,2568153558,JGI,2016-11-07,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4472905,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZH,PAIRED,other,METAGENOMIC,5858,2449,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3598294,Gp0266646,SRP155364
SRR7608010,WGS,302,6470832294,PRJNA467752,SAMN09201539,Metagenome or environmental,2703936425,JGI,2016-10-07,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4472907,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZN,PAIRED,other,METAGENOMIC,6470,2578,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3598296,Gp0266647,SRP155365
SRR7608017,WGS,302,8687854460,PRJNA467753,SAMN09201443,Metagenome or environmental,3696985030,JGI,2016-10-18,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4472914,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZO,PAIRED,other,METAGENOMIC,8687,3525,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3598303,Gp0266648,SRP155366
SRR7608223,WGS,302,6269792102,PRJNA467754,SAMN09202074,Metagenome or environmental,2660344994,JGI,2016-11-16,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4473120,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZP,PAIRED,other,METAGENOMIC,6269,2537,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12213,SRS3598481,Gp0266649,SRP155376
SRR7608232,WGS,302,7965995034,PRJNA467755,SAMN09201442,Metagenome or environmental,3620965057,JGI,2016-11-11,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4473129,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGYZS,PAIRED,other,METAGENOMIC,7965,3453,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12197,SRS3598489,Gp0266650,SRP155377
SRR7609574,RNA-Seq,302,10940653962,PRJNA468299,SAMN09201822,Metagenome or environmental,4969537121,JGI,2016-10-04,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4474417,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYTY,PAIRED,other,METATRANSCRIPTOMIC,10940,4739,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12293,SRS3599614,Gp0290774,SRP155435
SRR7609599,RNA-Seq,302,9198635516,PRJNA468300,SAMN09202080,Metagenome or environmental,4319572131,JGI,2016-11-16,public,sra,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4474442,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYTZ,PAIRED,other,METATRANSCRIPTOMIC,9198,4119,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12293,SRS3599639,Gp0290775,SRP155438
SRR7609600,RNA-Seq,302,9116905256,PRJNA468301,SAMN09201821,Metagenome or environmental,4328282592,JGI,2016-11-09,public,sra,"s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4474443,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUA,PAIRED,other,METATRANSCRIPTOMIC,9116,4127,270,seawater metagenome,ILLUMINA,2018-07-26T00:00:00Z,12293,SRS3599640,Gp0290776,SRP155439
SRR7609607,RNA-Seq,302,9537885102,PRJNA468313,SAMN09202124,Metagenome or environmental,4249265596,JGI,2016-09-28,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4474450,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWP,PAIRED,other,METATRANSCRIPTOMIC,9537,4052,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12293,SRS3599647,Gp0290798,SRP155441
SRR7609608,RNA-Seq,302,8874292952,PRJNA467774,SAMN09201439,Metagenome or environmental,3855910726,JGI,2016-10-20,public,sra,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4474451,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCXW,PAIRED,RT-PCR,METATRANSCRIPTOMIC,8874,3677,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599648,Gp0266669,SRP155442
SRR7609632,RNA-Seq,302,9023160530,PRJNA467775,SAMN09201531,Metagenome or environmental,3913870877,JGI,2016-10-24,public,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4474475,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCXX,PAIRED,RT-PCR,METATRANSCRIPTOMIC,9023,3732,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599671,Gp0266670,SRP155445
SRR7609653,RNA-Seq,302,8949209488,PRJNA467776,SAMN09202116,Metagenome or environmental,3895375030,JGI,2016-10-12,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4474496,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCXY,PAIRED,RT-PCR,METATRANSCRIPTOMIC,8949,3714,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599693,Gp0266671,SRP155447
SRR7609654,RNA-Seq,302,8853622562,PRJNA468143,SAMN09201429,Metagenome or environmental,3913522148,JGI,2016-10-10,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4474497,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,8853,3732,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599694,Gp0267189,SRP155448
SRR7609655,RNA-Seq,302,10817948644,PRJNA467777,SAMN09202117,Metagenome or environmental,4714119826,JGI,2016-10-12,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4474498,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCXZ,PAIRED,RT-PCR,METATRANSCRIPTOMIC,10817,4495,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599695,Gp0266672,SRP155449
SRR7609827,RNA-Seq,302,10512598256,PRJNA468144,SAMN09202305,Metagenome or environmental,4563533558,JGI,2016-10-19,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4474670,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYC,PAIRED,RT-PCR,METATRANSCRIPTOMIC,10512,4352,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599837,Gp0267190,SRP155455
SRR7609828,RNA-Seq,302,12414596672,PRJNA467778,SAMN09201438,Metagenome or environmental,5724854009,JGI,2016-10-26,public,sra,"gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4474671,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYB,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12414,5459,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12150,SRS3599838,Gp0266673,SRP155456
SRR7609829,RNA-Seq,302,12257738778,PRJNA467779,SAMN09201437,Metagenome or environmental,5708604743,JGI,2016-10-20,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4474672,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYG,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12257,5444,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12114,SRS3599839,Gp0266674,SRP155457
SRR7609843,RNA-Seq,302,11208036608,PRJNA467780,SAMN09201301,Metagenome or environmental,5228878390,JGI,2016-10-25,public,sra,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4474686,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYH,PAIRED,RT-PCR,METATRANSCRIPTOMIC,11208,4986,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12114,SRS3599853,Gp0266675,SRP155461
SRR7609844,RNA-Seq,302,11745765426,PRJNA467781,SAMN09201714,Metagenome or environmental,5621601149,JGI,2016-10-18,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4474687,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYN,PAIRED,RT-PCR,METATRANSCRIPTOMIC,11745,5361,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12114,SRS3599854,Gp0266676,SRP155462
SRR7609846,RNA-Seq,302,11715640926,PRJNA467782,SAMN09202118,Metagenome or environmental,5507505270,JGI,2016-10-17,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4474689,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYO,PAIRED,RT-PCR,METATRANSCRIPTOMIC,11715,5252,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12114,SRS3599855,Gp0266677,SRP155463
SRR7610452,RNA-Seq,302,12760280972,PRJNA468146,SAMN09201304,Metagenome or environmental,5944165892,JGI,2016-10-31,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4475284,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSC,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12760,5668,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600438,Gp0267192,SRP155487
SRR7610453,RNA-Seq,302,11675230004,PRJNA467783,SAMN09201436,Metagenome or environmental,5428772435,JGI,2016-11-04,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4475285,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYS,PAIRED,RT-PCR,METATRANSCRIPTOMIC,11675,5177,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12114,SRS3600439,Gp0266678,SRP155488
SRR7610454,RNA-Seq,302,11401846316,PRJNA468145,SAMN09201664,Metagenome or environmental,5379451350,JGI,2016-11-08,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX4475286,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGCYP,PAIRED,RT-PCR,METATRANSCRIPTOMIC,11401,5130,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12114,SRS3600440,Gp0267191,SRP155489
